DOLZ18;05/11/2018;18:08:57;3 - XP Investimentos CCTVM S/A;3740,00;5;3 - XP Investimentos CCTVM S/A;Comprador
DOLZ18;05/11/2018;18:08:53;8 - UBS BRASIL CCTVM S/A;3739,50;5;238 - GOLDMAN SACHS DO BRASIL CTVM;Vendedor
DOLZ18;05/11/2018;18:08:53;3 - XP Investimentos CCTVM S/A;3739,50;5;238 - GOLDMAN SACHS DO BRASIL CTVM;Vendedor
DOLZ18;05/11/2018;18:08:53;40 - MORGAN STANLEY CTVM S/A;3739,50;5;238 - GOLDMAN SACHS DO BRASIL CTVM;Vendedor
DOLZ18;05/11/2018;18:08:53;40 - MORGAN STANLEY CTVM S/A;3739,50;5;238 - GOLDMAN SACHS DO BRASIL CTVM;Vendedor
DOLZ18;05/11/2018;18:08:53;122 - BGC LIQUIDEZ DTVM;3739,50;45;238 - GOLDMAN SACHS DO BRASIL CTVM;Vendedor
DOLZ18;05/11/2018;18:08:51;107 - TERRA INVESTIMENTOS DTVM LTDA;3740,00;5;8 - UBS BRASIL CCTVM S/A;Comprador
DOLZ18;05/11/2018;18:08:50;8 - UBS BRASIL CCTVM S/A;3740,00;5;8 - UBS BRASIL CCTVM S/A;Comprador
DOLZ18;05/11/2018;18:08:50;8 - UBS BRASIL CCTVM S/A;3740,00;5;131 - FATOR S.A. CV;Comprador
DOLZ18;05/11/2018;18:08:49;3 - XP Investimentos CCTVM S/A;3740,00;5;131 - FATOR S.A. CV;Comprador
DOLZ18;05/11/2018;18:08:49;3 - XP Investimentos CCTVM S/A;3740,00;15;72 - BRADESCO S/A CTVM;Comprador
DOLZ18;05/11/2018;18:08:44;8 - UBS BRASIL CCTVM S/A;3740,00;5;72 - BRADESCO S/A CTVM;Comprador
DOLZ18;05/11/2018;18:08:44;8 - UBS BRASIL CCTVM S/A;3740,00;5;16 - J. P. MORGAN CCVM S.A.;Comprador
DOLZ18;05/11/2018;18:08:44;107 - TERRA INVESTIMENTOS DTVM LTDA;3740,00;5;16 - J. P. MORGAN CCVM S.A.;Comprador
